"","location","start.date","stratum","start.depth_m","end.depth_m","taxon.code","species.name","subsample.volume_mL","cell.count","correction.factor","cell.length_um","cell.width_um","cell.volume_um3","cell.density_cells.L","biomass_mg.m3","stratum.volume"
"1094","227",2015-03-17,"EPI","1","1","P7632","Gymnodinium sp.","10","27","200","33.00","33.00","18816.60","5400","101.61",NA
"1095","227",2015-03-17,"EPI","1","1","P7641","Peridinium aciculiferum Lemmermann","10","104","200","31.00","24.00","9349.40","20800","194.47",NA
"1096","227",2015-05-19,"EPI","0","3.5","P1052","Limnothrix redekei (Van Goor) Meffert","2","5","39683","114.00","2.00","358.10","198415","71.05",NA
"1097","227",2015-05-19,"EPI","0","3.5","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","225","1000","4.60","2.00","9.60","225000","2.16",NA
"1098","227",2015-05-19,"EPI","0","3.5","P1100"," Heterocycts (Aphanizomenon skujae)","2","9","1000","4.50","2.50","14.70","9000","0.13",NA
"1099","227",2015-05-19,"EPI","0","3.5","P2112","Sphaerocystis schroeteri Chodat","2","36","39683","5.00","5.00","65.40","1428588","93.43",NA
"1100","227",2015-05-19,"EPI","0","3.5","P2132","Scenedesmus denticulatus Lagerhiem","2","34","39683","9.00","4.00","50.30","1349222","67.87",NA
"1101","227",2015-05-19,"EPI","0","3.5","P2136","Dictyosphaerium pulchellum Wood","2","48","39683","5.20","5.20","73.60","1904784","140.19",NA
"1102","227",2015-05-19,"EPI","0","3.5","P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova","2","19","39683","19.00","1.50","22.40","753977","16.89",NA
"1103","227",2015-05-19,"EPI","0","3.5","P2143","Monoraphidium minutum (Nag.) Komarkova-Legnerova","2","1","39683","9.00","4.00","56.50","39683","2.24",NA
"1104","227",2015-05-19,"EPI","0","3.5","P2145","Crucigenia quadrata Morr.","2","42","39683","2.00","2.00","1.40","1666686","2.33",NA
"1105","227",2015-05-19,"EPI","0","3.5","P2202","Scourfieldia cordiformis Takeda","2","6","39683","5.20","3.00","24.50","238098","5.83",NA
"1106","227",2015-05-19,"EPI","0","3.5","P2206","Botryococcus braunii Kutzing","2","1","1000","13.00","13.00","1150.30","1000","1.15",NA
"1107","227",2015-05-19,"EPI","0","3.5","P2235","Ankistrodesmus spiralis Lemmermann","2","12","39683","31.00","2.10","53.70","476196","25.57",NA
"1108","227",2015-05-19,"EPI","0","3.5","P4351","Small chrysophyceae","2","7","39683","3.00","3.00","14.10","277781","3.92",NA
"1109","227",2015-05-19,"EPI","0","3.5","P4352","Large chrysophyceae","2","6","39683","7.00","7.00","179.60","238098","42.76",NA
"1110","227",2015-05-19,"EPI","0","3.5","P4355","Chrysochromulina parva Lackey","2","424","39683","5.00","5.00","65.40","16825592","1100.39",NA
"1111","227",2015-05-19,"EPI","0","3.5","P4358","Chrysostephanospaera globulifera Scherffel","2","2","39683","8.60","8.60","333.00","79366","26.43",NA
"1112","227",2015-05-19,"EPI","0","3.5","P4361","Kephyrion boreale Skuja","2","4","39683","7.00","2.20","17.70","158732","2.81",NA
"1113","227",2015-05-19,"EPI","0","3.5","P4363","Spinifiromonas sirratus***************","2","2","39683","6.60","6.60","150.50","79366","11.94",NA
"1114","227",2015-05-19,"EPI","0","3.5","P4364","Mallomonas caudata Ivanov","2","1","1000","40.00","16.00","5361.70","1000","5.36",NA
"1115","227",2015-05-19,"EPI","0","3.5","P4378","Dinobryon borgei Lemmermann","2","1","39683","9.00","3.20","48.30","39683","1.92",NA
"1116","227",2015-05-19,"EPI","0","3.5","P4413","Chrysochromulina laurentiana Kling","2","9","39683","9.90","9.90","508.00","357147","181.43",NA
"1117","227",2015-05-19,"EPI","0","3.5","P5511","Rhizosolenia eriense H.L. Smith","2","10","39683","12.00","3.00","84.80","396830","33.65",NA
"1118","227",2015-05-19,"EPI","0","3.5","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","4","39683","31.00","4.00","129.90","158732","20.62",NA
"1119","227",2015-05-19,"EPI","0","3.5","P6558","Cryptomonas erosa Ehrenberg","2","29","1000","25.20","14.00","1724.10","29000","50.00",NA
"1120","227",2015-05-19,"EPI","0","3.5","P6559","Cryptomonas ovata Ehrenberg","2","2","1000","40.00","20.00","5585.10","2000","11.17",NA
"1121","227",2015-05-19,"EPI","0","3.5","P6562","Cryptomonas reflexa (Marsson) Skuja","2","6","1000","19.00","10.00","663.20","6000","3.98",NA
"1122","227",2015-05-19,"EPI","0","3.5","P6565","Cryptomonas rostratiformis Skuja","2","1","1000","33.00","14.00","2257.80","1000","2.26",NA
"1123","227",2015-05-19,"EPI","0","3.5","P6568","Katablepharis ovalis Skuja","2","12","39683","8.60","4.00","51.60","476196","24.57",NA
"1124","227",2015-05-19,"EPI","0","3.5","P7632","Gymnodinium sp.","2","1","39683","10.00","8.00","335.10","39683","13.30",NA
"1125","227",2015-05-19,"EPI","0","3.5","P7632","Gymnodinium sp.","2","15","1000","34.00","34.00","20579.50","15000","308.69",NA
"1126","227",2015-05-19,"EPI","0","3.5","P7639","Peridinium pusillum (Penard) Lemmermann","2","5","1000","18.90","18.90","3535.00","5000","17.68",NA
"1127","227",2015-05-19,"EPI","0","3.5","P7641","Peridinium aciculiferum Lemmermann","2","46","1000","31.00","24.00","9349.40","46000","430.07",NA
"1128","227",2015-05-19,"META","3.5","5","P1054","Planktolyngbya limnetica","2","3","1000","149.00","1.20","168.50","3000","0.51",NA
"1129","227",2015-05-19,"META","3.5","5","P2107","Chlorogonium maximum Skuja","2","11","1000","84.00","6.00","2375.00","11000","26.13",NA
"1130","227",2015-05-19,"META","3.5","5","P2112","Sphaerocystis schroeteri Chodat","2","11","39683","4.00","4.00","33.50","436513","14.62",NA
"1131","227",2015-05-19,"META","3.5","5","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","4","39683","11.00","5.00","96.00","158732","15.24",NA
"1132","227",2015-05-19,"META","3.5","5","P2132","Scenedesmus denticulatus Lagerhiem","2","41","39683","9.60","4.00","53.60","1627003","87.21",NA
"1133","227",2015-05-19,"META","3.5","5","P2136","Dictyosphaerium pulchellum Wood","2","76","39683","5.60","5.60","92.00","3015908","277.46",NA
"1134","227",2015-05-19,"META","3.5","5","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","22","39683","21.00","1.50","18.60","873026","16.24",NA
"1135","227",2015-05-19,"META","3.5","5","P2145","Crucigenia quadrata Morr.","2","91","39683","2.00","2.00","1.40","3611153","5.06",NA
"1136","227",2015-05-19,"META","3.5","5","P2187","Staurodesmus extensus (Andersson) Teiling","2","3","1000","15.30","14.00","572.00","3000","1.72",NA
"1137","227",2015-05-19,"META","3.5","5","P2202","Scourfieldia cordiformis Takeda","2","5","39683","5.00","3.00","23.60","198415","4.68",NA
"1138","227",2015-05-19,"META","3.5","5","P2235","Ankistrodesmus spiralis Lemmermann","2","22","39683","29.00","2.10","50.20","873026","43.83",NA
"1139","227",2015-05-19,"META","3.5","5","P3301","Euglena acus Ehrenberg","2","2","1000","120.00","14.00","12315.00","2000","24.63",NA
"1140","227",2015-05-19,"META","3.5","5","P4351","Small chrysophyceae","2","29","39683","3.00","3.00","14.10","1150807","16.23",NA
"1141","227",2015-05-19,"META","3.5","5","P4352","Large chrysophyceae","2","14","39683","7.00","7.00","179.60","555562","99.78",NA
"1142","227",2015-05-19,"META","3.5","5","P4355","Chrysochromulina parva Lackey","2","358","39683","5.00","5.00","65.40","14206514","929.11",NA
"1143","227",2015-05-19,"META","3.5","5","P4358","Chrysostephanospaera globulifera Scherffel","2","1","39683","8.30","8.30","299.40","39683","11.88",NA
"1144","227",2015-05-19,"META","3.5","5","P4363","Spinifiromonas sirratus***************","2","2","39683","5.60","5.60","92.00","79366","7.30",NA
"1145","227",2015-05-19,"META","3.5","5","P4381","Dinobryon mucronutom Nygaard","2","2","39683","10.00","5.00","130.90","79366","10.39",NA
"1146","227",2015-05-19,"META","3.5","5","P4388","Dinobryon sertularia Ehrenberg","2","1","39683","12.00","6.00","226.20","39683","8.98",NA
"1147","227",2015-05-19,"META","3.5","5","P4411","Bitrichia chodatii (Reverdin) Chodat","2","2","39683","6.00","4.00","50.30","79366","3.99",NA
"1148","227",2015-05-19,"META","3.5","5","P4413","Chrysochromulina laurentiana Kling","2","6","39683","10.20","10.20","555.60","238098","132.29",NA
"1149","227",2015-05-19,"META","3.5","5","P4414","Stichogloea spp.","2","3","39683","6.00","4.00","50.30","119049","5.99",NA
"1150","227",2015-05-19,"META","3.5","5","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","3","39683","6.00","3.00","28.30","119049","3.37",NA
"1151","227",2015-05-19,"META","3.5","5","P5511","Rhizosolenia eriense H.L. Smith","2","29","39683","11.00","3.00","77.80","1150807","89.53",NA
"1152","227",2015-05-19,"META","3.5","5","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","9","39683","32.00","4.00","134.00","357147","47.86",NA
"1153","227",2015-05-19,"META","3.5","5","P6558","Cryptomonas erosa Ehrenberg","2","81","1000","24.00","12.00","1206.40","81000","97.72",NA
"1154","227",2015-05-19,"META","3.5","5","P6559","Cryptomonas ovata Ehrenberg","2","19","1000","40.00","20.00","5585.10","19000","106.12",NA
"1155","227",2015-05-19,"META","3.5","5","P6562","Cryptomonas reflexa (Marsson) Skuja","2","1","1000","19.30","10.00","673.70","1000","0.67",NA
"1156","227",2015-05-19,"META","3.5","5","P6565","Cryptomonas rostratiformis Skuja","2","6","1000","33.00","14.00","2257.80","6000","13.55",NA
"1157","227",2015-05-19,"META","3.5","5","P6568","Katablepharis ovalis Skuja","2","9","39683","8.10","4.00","45.80","357147","16.36",NA
"1158","227",2015-05-19,"META","3.5","5","P7632","Gymnodinium sp.","2","16","1000","34.00","34.00","20579.50","16000","329.27",NA
"1159","227",2015-05-19,"META","3.5","5","P7639","Peridinium pusillum (Penard) Lemmermann","2","18","1000","18.60","18.60","3369.30","18000","60.65",NA
"1160","227",2015-05-19,"META","3.5","5","P7641","Peridinium aciculiferum Lemmermann","2","55","1000","30.00","24.00","9047.80","55000","497.63",NA
"1161","227",2015-06-01,"EPI","0","1.25","P1054","Planktolyngbya limnetica","2","3","1000","216.00","1.40","332.50","3000","1.00",NA
"1162","227",2015-06-01,"EPI","0","1.25","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","4452","1000","5.00","2.00","10.50","4452000","46.75",NA
"1163","227",2015-06-01,"EPI","0","1.25","P1100"," Heterocycts (Aphanizomenon skujae)","2","233","1000","4.50","2.50","14.70","233000","3.43",NA
"1164","227",2015-06-01,"EPI","0","1.25","P2105","Chlamydomonas spp.","2","1","39683","5.00","3.00","23.60","39683","0.94",NA
"1165","227",2015-06-01,"EPI","0","1.25","P2112","Sphaerocystis schroeteri Chodat","2","13","39683","4.00","4.00","33.50","515879","17.28",NA
"1166","227",2015-06-01,"EPI","0","1.25","P2121","Oocystis lacustris Chodat","2","12","39683","6.00","3.00","28.30","476196","13.48",NA
"1167","227",2015-06-01,"EPI","0","1.25","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","6","39683","11.00","5.00","96.00","238098","22.86",NA
"1168","227",2015-06-01,"EPI","0","1.25","P2132","Scenedesmus denticulatus Lagerhiem","2","91","39683","9.30","4.00","51.90","3611153","187.42",NA
"1169","227",2015-06-01,"EPI","0","1.25","P2136","Dictyosphaerium pulchellum Wood","2","78","39683","5.40","5.40","82.40","3095274","255.05",NA
"1170","227",2015-06-01,"EPI","0","1.25","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","28","39683","21.00","1.50","18.60","1111124","20.67",NA
"1171","227",2015-06-01,"EPI","0","1.25","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","1","39683","6.00","6.00","37.70","39683","1.50",NA
"1172","227",2015-06-01,"EPI","0","1.25","P2255","Selenastrum copricornutum Printz","2","8","39683","8.00","2.20","20.30","317464","6.44",NA
"1173","227",2015-06-01,"EPI","0","1.25","P4351","Small chrysophyceae","2","20","39683","2.70","2.70","10.30","793660","8.17",NA
"1174","227",2015-06-01,"EPI","0","1.25","P4352","Large chrysophyceae","2","17","39683","7.00","7.00","179.60","674611","121.16",NA
"1175","227",2015-06-01,"EPI","0","1.25","P4355","Chrysochromulina parva Lackey","2","81","39683","5.00","5.00","65.40","3214323","210.22",NA
"1176","227",2015-06-01,"EPI","0","1.25","P4358","Chrysostephanospaera globulifera Scherffel","2","3","39683","10.00","10.00","523.60","119049","62.33",NA
"1177","227",2015-06-01,"EPI","0","1.25","P4363","Spinifiromonas sirratus***************","2","3","39683","5.60","5.60","92.00","119049","10.95",NA
"1178","227",2015-06-01,"EPI","0","1.25","P4364","Mallomonas caudata Ivanov","2","1","1000","36.00","16.00","4825.50","1000","4.83",NA
"1179","227",2015-06-01,"EPI","0","1.25","P4381","Dinobryon mucronutom Nygaard","2","1","39683","9.40","5.00","123.00","39683","4.88",NA
"1180","227",2015-06-01,"EPI","0","1.25","P4383","Dinobryon bavaricum Imhof","2","6","1000","0.00","0.00","3390.00","6000","20.34",NA
"1181","227",2015-06-01,"EPI","0","1.25","P4388","Dinobryon sertularia Ehrenberg","2","14","1000","0.00","0.00","10170.00","14000","142.38",NA
"1182","227",2015-06-01,"EPI","0","1.25","P4411","Bitrichia chodatii (Reverdin) Chodat","2","2","39683","6.00","4.00","50.30","79366","3.99",NA
"1183","227",2015-06-01,"EPI","0","1.25","P4413","Chrysochromulina laurentiana Kling","2","10","39683","10.00","10.00","523.60","396830","207.78",NA
"1184","227",2015-06-01,"EPI","0","1.25","P4414","Stichogloea spp.","2","2","39683","6.00","4.00","50.30","79366","3.99",NA
"1185","227",2015-06-01,"EPI","0","1.25","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","24","39683","6.00","4.00","50.30","952392","47.91",NA
"1186","227",2015-06-01,"EPI","0","1.25","P5511","Rhizosolenia eriense H.L. Smith","2","8","39683","9.00","3.00","63.60","317464","20.19",NA
"1187","227",2015-06-01,"EPI","0","1.25","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","21","39683","32.00","4.00","134.00","833343","111.67",NA
"1188","227",2015-06-01,"EPI","0","1.25","P6558","Cryptomonas erosa Ehrenberg","2","30","1000","25.30","14.00","1730.90","30000","51.93",NA
"1189","227",2015-06-01,"EPI","0","1.25","P6562","Cryptomonas reflexa (Marsson) Skuja","2","2","1000","19.60","10.00","684.20","2000","1.37",NA
"1190","227",2015-06-01,"EPI","0","1.25","P6565","Cryptomonas rostratiformis Skuja","2","10","1000","33.00","14.00","2257.80","10000","22.58",NA
"1191","227",2015-06-01,"EPI","0","1.25","P7632","Gymnodinium sp.","2","24","1000","31.00","31.00","15598.50","24000","374.36",NA
"1192","227",2015-06-01,"EPI","0","1.25","P7639","Peridinium pusillum (Penard) Lemmermann","2","10","1000","20.00","18.00","3392.90","10000","33.93",NA
"1193","227",2015-06-01,"EPI","0","1.25","P7641","Peridinium aciculiferum Lemmermann","2","1","1000","30.00","24.00","9047.80","1000","9.05",NA
"1194","227",2015-06-01,"META","1.25","5","P1099","Aphanizomenon skujae Kom-Legn. & Crongerg","2","2688","1000","5.40","2.00","11.30","2688000","30.37",NA
"1195","227",2015-06-01,"META","1.25","5","P1100"," Heterocycts (Aphanizomenon skujae)","2","147","1000","4.50","2.50","14.70","147000","2.16",NA
"1196","227",2015-06-01,"META","1.25","5","P2105","Chlamydomonas spp.","2","4","39683","5.00","3.00","23.60","158732","3.75",NA
"1197","227",2015-06-01,"META","1.25","5","P2112","Sphaerocystis schroeteri Chodat","2","15","39683","4.00","4.00","33.50","595245","19.94",NA
"1198","227",2015-06-01,"META","1.25","5","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","28","39683","11.00","5.00","96.00","1111124","106.67",NA
"1199","227",2015-06-01,"META","1.25","5","P2132","Scenedesmus denticulatus Lagerhiem","2","73","39683","9.00","5.00","78.50","2896859","227.40",NA
"1200","227",2015-06-01,"META","1.25","5","P2136","Dictyosphaerium pulchellum Wood","2","60","39683","6.00","6.00","113.10","2380980","269.29",NA
"1201","227",2015-06-01,"META","1.25","5","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","34","39683","21.00","1.50","18.60","1349222","25.10",NA
"1202","227",2015-06-01,"META","1.25","5","P2145","Crucigenia quadrata Morr.","2","28","39683","2.00","2.00","1.40","1111124","1.56",NA
"1203","227",2015-06-01,"META","1.25","5","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","9","39683","6.00","4.00","25.10","357147","8.96",NA
"1204","227",2015-06-01,"META","1.25","5","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","2","39683","6.00","6.00","37.70","79366","2.99",NA
"1205","227",2015-06-01,"META","1.25","5","P2202","Scourfieldia cordiformis Takeda","2","6","39683","5.00","3.00","23.60","238098","5.62",NA
"1206","227",2015-06-01,"META","1.25","5","P2235","Ankistrodesmus spiralis Lemmermann","2","4","39683","36.00","2.10","62.30","158732","9.89",NA
"1207","227",2015-06-01,"META","1.25","5","P2255","Selenastrum copricornutum Printz","2","6","39683","7.90","2.00","16.50","238098","3.93",NA
"1208","227",2015-06-01,"META","1.25","5","P4351","Small chrysophyceae","2","21","39683","3.00","3.00","14.10","833343","11.75",NA
"1209","227",2015-06-01,"META","1.25","5","P4352","Large chrysophyceae","2","12","39683","7.00","7.00","179.60","476196","85.52",NA
"1210","227",2015-06-01,"META","1.25","5","P4355","Chrysochromulina parva Lackey","2","330","39683","5.00","5.00","65.40","13095390","856.44",NA
"1211","227",2015-06-01,"META","1.25","5","P4362","Kephyrion sp.","2","1","39683","3.30","3.30","18.80","39683","0.75",NA
"1212","227",2015-06-01,"META","1.25","5","P4363","Spinifiromonas sirratus***************","2","1","39683","5.90","5.90","107.50","39683","4.27",NA
"1213","227",2015-06-01,"META","1.25","5","P4368","Mallomonas crassisquama (Asmund) Fott","2","1","1000","19.50","10.00","1021.00","1000","1.02",NA
"1214","227",2015-06-01,"META","1.25","5","P4383","Dinobryon bavaricum Imhof","2","5","1000","0.00","0.00","1991.00","5000","9.96",NA
"1215","227",2015-06-01,"META","1.25","5","P4411","Bitrichia chodatii (Reverdin) Chodat","2","1","39683","6.00","4.00","50.30","39683","2.00",NA
"1216","227",2015-06-01,"META","1.25","5","P4413","Chrysochromulina laurentiana Kling","2","4","39683","10.30","10.30","572.20","158732","90.83",NA
"1217","227",2015-06-01,"META","1.25","5","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","9","39683","6.20","4.00","51.90","357147","18.54",NA
"1218","227",2015-06-01,"META","1.25","5","P5507","Cyclotella stelligera Cleve and Grunow","2","2","1000","10.50","21.00","1818.40","2000","3.64",NA
"1219","227",2015-06-01,"META","1.25","5","P5508","Cyclotella pseudostelligera","2","1","39683","6.05","12.10","347.80","39683","13.80",NA
"1220","227",2015-06-01,"META","1.25","5","P5511","Rhizosolenia eriense H.L. Smith","2","36","39683","9.00","3.00","63.60","1428588","90.86",NA
"1221","227",2015-06-01,"META","1.25","5","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","21","39683","33.00","4.00","138.20","833343","115.17",NA
"1222","227",2015-06-01,"META","1.25","5","P6558","Cryptomonas erosa Ehrenberg","2","46","1000","25.00","14.00","1710.40","46000","78.68",NA
"1223","227",2015-06-01,"META","1.25","5","P6559","Cryptomonas ovata Ehrenberg","2","2","1000","20.00","18.00","2261.90","2000","4.52",NA
