,,,Start,End,Species ,,Subsample ,Raw cell,microscope,length,width,cell volume,density,biomass,
227,2015-06-01,EPI,0,1.25,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,28,39683,21.00,1.50,18.60,1111124,20.67,ISSD
227,2015-06-01,EPI,0,1.25,2199,Spondylosium planum (Wolle) W. and G.S. West,2,1,39683,6.00,6.00,37.70,39683,1.50,ISSD
227,2015-06-01,EPI,0,1.25,2255,Selenastrum copricornutum Printz,2,8,39683,8.00,2.20,20.30,317464,6.44,ISSD
227,2015-06-01,EPI,0,1.25,4351,Small chrysophyceae,2,20,39683,2.70,2.70,10.30,793660,8.17,ISSD
227,2015-06-01,EPI,0,1.25,4352,Large chrysophyceae,2,17,39683,7.00,7.00,179.60,674611,121.16,ISSD
227,2015-06-01,EPI,0,1.25,4355,Chrysochromulina parva Lackey,2,81,39683,5.00,5.00,65.40,3214323,210.22,ISSD
227,2015-06-01,EPI,0,1.25,4358,Chrysostephanospaera globulifera Scherffel,2,3,39683,10.00,10.00,523.60,119049,62.33,ISSD
227,2015-06-01,EPI,0,1.25,4363,Spinifiromonas sirratus***************,2,3,39683,5.60,5.60,92.00,119049,10.95,ISSD
227,2015-06-01,EPI,0,1.25,4364,Mallomonas caudata Ivanov,2,1,1000,36.00,16.00,4825.50,1000,4.83,ISSD
227,2015-06-01,EPI,0,1.25,4381,Dinobryon mucronutom Nygaard,2,1,39683,9.40,5.00,123.00,39683,4.88,ISSD
227,2015-06-01,EPI,0,1.25,4383,Dinobryon bavaricum Imhof,2,6,1000,0.00,0.00,3390.00,6000,20.34,ISSD
227,2015-06-01,EPI,0,1.25,4388,Dinobryon sertularia Ehrenberg,2,14,1000,0.00,0.00,10170.00,14000,142.38,ISSD
227,2015-06-01,EPI,0,1.25,4411,Bitrichia chodatii (Reverdin) Chodat,2,2,39683,6.00,4.00,50.30,79366,3.99,ISSD
227,2015-06-01,EPI,0,1.25,4413,Chrysochromulina laurentiana Kling,2,10,39683,10.00,10.00,523.60,396830,207.78,ISSD
227,2015-06-01,EPI,0,1.25,4414,Stichogloea spp.,2,2,39683,6.00,4.00,50.30,79366,3.99,ISSD
227,2015-06-01,EPI,0,1.25,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,24,39683,6.00,4.00,50.30,952392,47.91,ISSD
227,2015-06-01,EPI,0,1.25,5511,Rhizosolenia eriense H.L. Smith,2,8,39683,9.00,3.00,63.60,317464,20.19,ISSD
227,2015-06-01,EPI,0,1.25,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,21,39683,32.00,4.00,134.00,833343,111.67,ISSD
227,2015-06-01,EPI,0,1.25,6558,Cryptomonas erosa Ehrenberg,2,30,1000,25.30,14.00,1730.90,30000,51.93,ISSD
227,2015-06-01,EPI,0,1.25,6562,Cryptomonas reflexa (Marsson) Skuja,2,2,1000,19.60,10.00,684.20,2000,1.37,ISSD
227,2015-06-01,EPI,0,1.25,6565,Cryptomonas rostratiformis Skuja,2,10,1000,33.00,14.00,2257.80,10000,22.58,ISSD
227,2015-06-01,EPI,0,1.25,7632,Gymnodinium sp.,2,24,1000,31.00,31.00,15598.50,24000,374.36,ISSD
227,2015-06-01,EPI,0,1.25,7639,Peridinium pusillum (Penard) Lemmermann,2,10,1000,20.00,18.00,3392.90,10000,33.93,ISSD
227,2015-06-01,EPI,0,1.25,7641,Peridinium aciculiferum Lemmermann,2,1,1000,30.00,24.00,9047.80,1000,9.05,ISSD
227,2015-06-01,META,1.25,5,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,2688,1000,5.40,2.00,11.30,2688000,30.37,IISD
227,2015-06-01,META,1.25,5,1100, Heterocycts (Aphanizomenon skujae),2,147,1000,4.50,2.50,14.70,147000,2.16,IISD
227,2015-06-01,META,1.25,5,2105,Chlamydomonas spp.,2,4,39683,5.00,3.00,23.60,158732,3.75,IISD
227,2015-06-01,META,1.25,5,2112,Sphaerocystis schroeteri Chodat,2,15,39683,4.00,4.00,33.50,595245,19.94,IISD
227,2015-06-01,META,1.25,5,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,28,39683,11.00,5.00,96.00,1111124,106.67,IISD
227,2015-06-01,META,1.25,5,2132,Scenedesmus denticulatus Lagerhiem,2,73,39683,9.00,5.00,78.50,2896859,227.40,IISD
227,2015-06-01,META,1.25,5,2136,Dictyosphaerium pulchellum Wood,2,60,39683,6.00,6.00,113.10,2380980,269.29,IISD
227,2015-06-01,META,1.25,5,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,34,39683,21.00,1.50,18.60,1349222,25.10,IISD
227,2015-06-01,META,1.25,5,2145,Crucigenia quadrata Morr.,2,28,39683,2.00,2.00,1.40,1111124,1.56,IISD
227,2015-06-01,META,1.25,5,2146,Crucigeniella rectangularis (Nag.) Komarek,2,9,39683,6.00,4.00,25.10,357147,8.96,IISD
227,2015-06-01,META,1.25,5,2199,Spondylosium planum (Wolle) W. and G.S. West,2,2,39683,6.00,6.00,37.70,79366,2.99,IISD
227,2015-06-01,META,1.25,5,2202,Scourfieldia cordiformis Takeda,2,6,39683,5.00,3.00,23.60,238098,5.62,IISD
227,2015-06-01,META,1.25,5,2235,Ankistrodesmus spiralis Lemmermann,2,4,39683,36.00,2.10,62.30,158732,9.89,IISD
227,2015-06-01,META,1.25,5,2255,Selenastrum copricornutum Printz,2,6,39683,7.90,2.00,16.50,238098,3.93,IISD
227,2015-06-01,META,1.25,5,4351,Small chrysophyceae,2,21,39683,3.00,3.00,14.10,833343,11.75,IISD
227,2015-06-01,META,1.25,5,4352,Large chrysophyceae,2,12,39683,7.00,7.00,179.60,476196,85.52,IISD
227,2015-06-01,META,1.25,5,4355,Chrysochromulina parva Lackey,2,330,39683,5.00,5.00,65.40,13095390,856.44,IISD
227,2015-06-01,META,1.25,5,4362,Kephyrion sp.,2,1,39683,3.30,3.30,18.80,39683,0.75,IISD
227,2015-06-01,META,1.25,5,4363,Spinifiromonas sirratus***************,2,1,39683,5.90,5.90,107.50,39683,4.27,IISD
227,2015-06-01,META,1.25,5,4368,Mallomonas crassisquama (Asmund) Fott,2,1,1000,19.50,10.00,1021.00,1000,1.02,IISD
227,2015-06-01,META,1.25,5,4383,Dinobryon bavaricum Imhof,2,5,1000,0.00,0.00,1991.00,5000,9.96,IISD
227,2015-06-01,META,1.25,5,4411,Bitrichia chodatii (Reverdin) Chodat,2,1,39683,6.00,4.00,50.30,39683,2.00,IISD
227,2015-06-01,META,1.25,5,4413,Chrysochromulina laurentiana Kling,2,4,39683,10.30,10.30,572.20,158732,90.83,IISD
227,2015-06-01,META,1.25,5,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,9,39683,6.20,4.00,51.90,357147,18.54,IISD
227,2015-06-01,META,1.25,5,5507,Cyclotella stelligera Cleve and Grunow,2,2,1000,10.50,21.00,1818.40,2000,3.64,IISD
227,2015-06-01,META,1.25,5,5508,Cyclotella pseudostelligera,2,1,39683,6.05,12.10,347.80,39683,13.80,IISD
227,2015-06-01,META,1.25,5,5511,Rhizosolenia eriense H.L. Smith,2,36,39683,9.00,3.00,63.60,1428588,90.86,IISD
227,2015-06-01,META,1.25,5,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,21,39683,33.00,4.00,138.20,833343,115.17,IISD
227,2015-06-01,META,1.25,5,6558,Cryptomonas erosa Ehrenberg,2,46,1000,25.00,14.00,1710.40,46000,78.68,IISD
227,2015-06-01,META,1.25,5,6559,Cryptomonas ovata Ehrenberg,2,2,1000,20.00,18.00,2261.90,2000,4.52,IISD
227,2015-06-01,META,1.25,5,6562,Cryptomonas reflexa (Marsson) Skuja,2,1,1000,21.00,10.00,733.00,1000,0.73,IISD
227,2015-06-01,META,1.25,5,6565,Cryptomonas rostratiformis Skuja,2,8,1000,33.00,14.00,2257.80,8000,18.06,IISD
227,2015-06-01,META,1.25,5,6568,Katablepharis ovalis Skuja,2,17,39683,8.10,4.00,45.80,674611,30.90,IISD
227,2015-06-01,META,1.25,5,7632,Gymnodinium sp.,2,1,39683,9.60,8.00,321.70,39683,12.77,IISD
227,2015-06-01,META,1.25,5,7632,Gymnodinium sp.,2,18,1000,31.00,31.00,15598.50,18000,280.77,IISD
227,2015-06-01,META,1.25,5,7639,Peridinium pusillum (Penard) Lemmermann,2,15,1000,20.00,18.00,3392.90,15000,50.89,IISD
227,2015-06-01,META,1.25,5,7641,Peridinium aciculiferum Lemmermann,2,8,1000,30.00,24.00,9047.80,8000,72.38,IISD
227,2015-06-15,EPI,0,1.25,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,193,39683,6.00,4.00,50.30,7658819,385.24,DFO
227,2015-06-15,EPI,0,1.25,1072,Heterocysts,2,3,39683,6.00,6.00,113.10,119049,13.46,DFO
227,2015-06-15,EPI,0,1.25,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,23100,39683,4.60,2.00,9.60,916677300,8800.10,DFO
227,2015-06-15,EPI,0,1.25,1100, Heterocycts (Aphanizomenon skujae),2,1265,39683,4.50,2.50,14.70,50198995,737.93,DFO
227,2015-06-15,EPI,0,1.25,2105,Chlamydomonas spp.,2,10,39683,7.00,3.00,33.00,396830,13.10,DFO
227,2015-06-15,EPI,0,1.25,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,42,39683,4.00,4.00,11.20,1666686,18.67,DFO
227,2015-06-15,EPI,0,1.25,2121,Oocystis lacustris Chodat,2,70,39683,6.00,4.00,50.30,2777810,139.72,DFO
227,2015-06-15,EPI,0,1.25,2126,Chodatella sp.,2,1,39683,6.00,3.00,28.30,39683,1.12,DFO
227,2015-06-15,EPI,0,1.25,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,17,39683,11.00,5.00,96.00,674611,64.76,DFO
227,2015-06-15,EPI,0,1.25,2132,Scenedesmus denticulatus Lagerhiem,2,17,39683,10.00,5.00,87.30,674611,58.89,DFO
227,2015-06-15,EPI,0,1.25,2136,Dictyosphaerium pulchellum Wood,2,230,39683,6.00,6.00,113.10,9127090,1032.27,DFO
227,2015-06-15,EPI,0,1.25,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,18,39683,22.00,1.50,19.40,714294,13.86,DFO
227,2015-06-15,EPI,0,1.25,2145,Crucigenia quadrata Morr.,2,17,39683,2.00,2.00,1.40,674611,0.94,DFO
227,2015-06-15,EPI,0,1.25,2199,Spondylosium planum (Wolle) W. and G.S. West,2,11,39683,6.00,6.00,37.70,436513,16.46,DFO
227,2015-06-15,EPI,0,1.25,2222,Treubaria sp.,2,9,39683,3.00,3.00,14.10,357147,5.04,DFO
227,2015-06-15,EPI,0,1.25,2235,Ankistrodesmus spiralis Lemmermann,2,1,39683,31.00,2.20,58.90,39683,2.34,DFO
227,2015-06-15,EPI,0,1.25,2255,Selenastrum copricornutum Printz,2,49,39683,7.60,2.40,22.90,1944467,44.53,DFO
227,2015-06-15,EPI,0,1.25,4351,Small chrysophyceae,2,21,39683,3.50,3.50,22.40,833343,18.67,DFO
227,2015-06-15,EPI,0,1.25,4352,Large chrysophyceae,2,1,39683,7.00,7.00,179.60,39683,7.13,DFO
227,2015-06-15,EPI,0,1.25,4355,Chrysochromulina parva Lackey,2,120,39683,5.00,5.00,65.40,4761960,311.43,DFO
227,2015-06-15,EPI,0,1.25,4363,Spinifiromonas sirratus***************,2,1,39683,6.60,6.60,150.50,39683,5.97,DFO
227,2015-06-15,EPI,0,1.25,4413,Chrysochromulina laurentiana Kling,2,1,39683,10.20,10.20,555.60,39683,22.05,DFO
227,2015-06-15,EPI,0,1.25,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,13,39683,6.00,4.00,50.30,515879,25.95,DFO
227,2015-06-15,EPI,0,1.25,5511,Rhizosolenia eriense H.L. Smith,2,15,39683,12.00,3.00,84.80,595245,50.48,DFO
227,2015-06-15,EPI,0,1.25,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,45,39683,33.00,4.00,138.20,1785735,246.79,DFO
227,2015-06-15,EPI,0,1.25,6558,Cryptomonas erosa Ehrenberg,2,61,1000,24.60,14.00,1683.10,61000,102.67,DFO
227,2015-06-15,EPI,0,1.25,6562,Cryptomonas reflexa (Marsson) Skuja,2,8,1000,22.00,10.00,767.90,8000,6.14,DFO
227,2015-06-15,EPI,0,1.25,6565,Cryptomonas rostratiformis Skuja,2,1,1000,31.30,14.00,2141.50,1000,2.14,DFO
227,2015-06-15,EPI,0,1.25,6568,Katablepharis ovalis Skuja,2,9,39683,9.00,4.00,56.50,357147,20.18,DFO
227,2015-06-15,EPI,0,1.25,7632,Gymnodinium sp.,2,12,1000,27.60,27.60,11008.40,12000,132.10,DFO
227,2015-06-15,EPI,0,1.25,7639,Peridinium pusillum (Penard) Lemmermann,2,13,1000,19.20,18.00,3257.20,13000,42.34,DFO
227,2015-06-15,EPI,0,1.25,7641,Peridinium aciculiferum Lemmermann,2,1,1000,31.00,24.00,9349.40,1000,9.35,DFO
227,2015-06-15,META,1.24,4,1052,Limnothrix redekei (Van Goor) Meffert,2,4,39683,216.00,2.00,678.60,158732,107.72,IISD
227,2015-06-15,META,1.24,4,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,8373,39683,4.50,2.00,9.40,332265759,3123.30,IISD
227,2015-06-15,META,1.24,4,1100, Heterocycts (Aphanizomenon skujae),2,279,39683,4.50,2.50,14.70,11071557,162.75,IISD
227,2015-06-15,META,1.24,4,2105,Chlamydomonas spp.,2,1,39683,4.60,3.00,21.70,39683,0.86,IISD
227,2015-06-15,META,1.24,4,2112,Sphaerocystis schroeteri Chodat,2,7,39683,2.90,2.90,12.80,277781,3.56,IISD
227,2015-06-15,META,1.24,4,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,16,39683,4.00,4.00,11.20,634928,7.11,IISD
227,2015-06-15,META,1.24,4,2121,Oocystis lacustris Chodat,2,15,39683,6.00,4.00,50.30,595245,29.94,IISD
227,2015-06-15,META,1.24,4,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,9,39683,10.00,5.00,87.30,357147,31.18,IISD
227,2015-06-15,META,1.24,4,2132,Scenedesmus denticulatus Lagerhiem,2,42,39683,9.40,5.00,82.00,1666686,136.67,IISD
227,2015-06-15,META,1.24,4,2136,Dictyosphaerium pulchellum Wood,2,130,39683,6.00,6.00,113.10,5158790,583.46,IISD
227,2015-06-15,META,1.24,4,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,7,39683,19.00,1.50,16.80,277781,4.67,IISD
227,2015-06-15,META,1.24,4,2145,Crucigenia quadrata Morr.,2,20,39683,2.60,2.60,3.10,793660,2.46,IISD
227,2015-06-15,META,1.24,4,2199,Spondylosium planum (Wolle) W. and G.S. West,2,9,39683,6.00,6.00,37.70,357147,13.46,IISD
227,2015-06-15,META,1.24,4,2206,Botryococcus braunii Kutzing,2,2,1000,15.00,15.00,1767.10,2000,3.53,IISD
227,2015-06-15,META,1.24,4,2222,Treubaria sp.,2,1,39683,3.00,3.00,14.10,39683,0.56,IISD
227,2015-06-15,META,1.24,4,2235,Ankistrodesmus spiralis Lemmermann,2,7,39683,27.60,2.10,47.80,277781,13.28,IISD
227,2015-06-15,META,1.24,4,2255,Selenastrum copricornutum Printz,2,19,39683,7.00,2.10,16.20,753977,12.21,IISD
227,2015-06-15,META,1.24,4,4351,Small chrysophyceae,2,22,39683,2.60,2.60,9.20,873026,8.03,IISD
227,2015-06-15,META,1.24,4,4355,Chrysochromulina parva Lackey,2,231,39683,5.00,5.00,65.40,9166773,599.51,IISD
227,2015-06-15,META,1.24,4,4358,Chrysostephanospaera globulifera Scherffel,2,3,39683,8.60,8.60,333.00,119049,39.64,IISD
227,2015-06-15,META,1.24,4,4381,Dinobryon mucronutom Nygaard,2,1,39683,10.00,5.00,130.90,39683,5.19,IISD
227,2015-06-15,META,1.24,4,4411,Bitrichia chodatii (Reverdin) Chodat,2,5,39683,6.00,3.30,34.20,198415,6.79,IISD
227,2015-06-15,META,1.24,4,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,2,39683,6.00,4.00,50.30,79366,3.99,IISD
227,2015-06-15,META,1.24,4,5511,Rhizosolenia eriense H.L. Smith,2,26,39683,11.00,3.00,77.80,1031758,80.27,IISD
227,2015-06-15,META,1.24,4,5514,Tabellaria flocculsa (Roth) Kutzing,2,11,1000,26.60,14.00,1364.90,11000,15.01,IISD
227,2015-06-15,META,1.24,4,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,46,39683,34.00,4.00,142.40,1825418,259.94,IISD
227,2015-06-15,META,1.24,4,6554,Rhodomonas minuta Skuja,2,2,39683,13.00,6.00,163.40,79366,12.97,IISD
227,2015-06-15,META,1.24,4,6558,Cryptomonas erosa Ehrenberg,2,62,1000,25.20,14.00,1724.10,62000,106.89,IISD
227,2015-06-15,META,1.24,4,6565,Cryptomonas rostratiformis Skuja,2,1,1000,31.00,14.00,2120.90,1000,2.12,IISD
227,2015-06-15,META,1.24,4,6568,Katablepharis ovalis Skuja,2,8,39683,9.00,4.00,56.50,317464,17.94,IISD
227,2015-06-15,META,1.24,4,7632,Gymnodinium sp.,2,36,1000,31.00,31.00,15598.50,36000,561.55,IISD
227,2015-06-15,META,1.24,4,7639,Peridinium pusillum (Penard) Lemmermann,2,25,1000,18.20,18.20,3156.60,25000,78.92,IISD
227,2015-06-15,META,1.24,4,7641,Peridinium aciculiferum Lemmermann,2,1,1000,30.00,24.00,9047.80,1000,9.05,IISD
227,2015-06-29,EPI,0,1.25,1043,Aphanizomenon gracile (Lemmermann) Lemmermann,2,86,39683,6.30,4.20,58.20,3412738,198.62,IISD
227,2015-06-29,EPI,0,1.25,1072,Heterocysts,2,2,39683,5.30,5.30,78.00,79366,6.19,IISD
227,2015-06-29,EPI,0,1.25,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,21945,39683,4.70,2.00,9.80,870843435,8534.27,IISD
227,2015-06-29,EPI,0,1.25,1100, Heterocycts (Aphanizomenon skujae),2,627,39683,4.50,2.50,14.70,24881241,365.75,IISD
227,2015-06-29,EPI,0,1.25,2112,Sphaerocystis schroeteri Chodat,2,5,39683,3.00,3.00,14.10,198415,2.80,IISD
227,2015-06-29,EPI,0,1.25,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,4,39683,4.00,4.00,11.20,158732,1.78,IISD
227,2015-06-29,EPI,0,1.25,2121,Oocystis lacustris Chodat,2,3,39683,6.00,4.00,50.30,119049,5.99,IISD
227,2015-06-29,EPI,0,1.25,2126,Chodatella sp.,2,1,39683,6.00,4.00,50.30,39683,2.00,IISD
227,2015-06-29,EPI,0,1.25,2132,Scenedesmus denticulatus Lagerhiem,2,29,39683,11.00,5.00,96.00,1150807,110.48,IISD
227,2015-06-29,EPI,0,1.25,2136,Dictyosphaerium pulchellum Wood,2,8,39683,6.00,6.00,113.10,317464,35.91,IISD
227,2015-06-29,EPI,0,1.25,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,10,39683,18.20,1.50,16.10,396830,6.39,IISD
227,2015-06-29,EPI,0,1.25,2145,Crucigenia quadrata Morr.,2,13,39683,10.30,5.00,92.60,515879,47.77,IISD
227,2015-06-29,EPI,0,1.25,2146,Crucigeniella rectangularis (Nag.) Komarek,2,7,39683,6.00,4.00,25.10,277781,6.97,IISD
227,2015-06-29,EPI,0,1.25,2206,Botryococcus braunii Kutzing,2,2,1000,10.00,10.00,523.60,2000,1.05,IISD
227,2015-06-29,EPI,0,1.25,2222,Treubaria sp.,2,1,39683,3.00,3.00,14.10,39683,0.56,IISD
227,2015-06-29,EPI,0,1.25,2255,Selenastrum copricornutum Printz,2,8,39683,6.90,2.10,15.90,317464,5.05,IISD
227,2015-06-29,EPI,0,1.25,4351,Small chrysophyceae,2,6,39683,3.20,3.20,17.20,238098,4.10,IISD
227,2015-06-29,EPI,0,1.25,4355,Chrysochromulina parva Lackey,2,1,39683,5.00,5.00,65.40,39683,2.60,IISD
227,2015-06-29,EPI,0,1.25,4358,Chrysostephanospaera globulifera Scherffel,2,2,39683,8.30,8.30,299.40,79366,23.76,IISD
227,2015-06-29,EPI,0,1.25,4363,Spinifiromonas sirratus***************,2,1,39683,5.20,5.20,73.60,39683,2.92,IISD
227,2015-06-29,EPI,0,1.25,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,1,39683,5.40,3.20,29.00,39683,1.15,IISD
227,2015-06-29,EPI,0,1.25,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,49,39683,31.70,4.00,132.80,1944467,258.23,IISD
227,2015-06-29,EPI,0,1.25,6558,Cryptomonas erosa Ehrenberg,2,69,1000,26.00,14.00,1778.80,69000,122.74,IISD
227,2015-06-29,EPI,0,1.25,6565,Cryptomonas rostratiformis Skuja,2,2,1000,33.00,14.00,2257.80,2000,4.52,IISD
227,2015-06-29,EPI,0,1.25,6568,Katablepharis ovalis Skuja,2,6,39683,8.30,4.00,48.10,238098,11.45,IISD
227,2015-06-29,EPI,0,1.25,7632,Gymnodinium sp.,2,1,1000,26.90,26.90,10191.90,1000,10.19,IISD
227,2015-06-29,EPI,0,1.25,7639,Peridinium pusillum (Penard) Lemmermann,2,1,1000,16.40,16.40,2309.60,1000,2.31,IISD
227,2015-06-29,META,1.25,2.25,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,17325,39683,4.70,2.00,9.80,687507975,6737.58,IISD
227,2015-06-29,META,1.25,2.25,1100, Heterocycts (Aphanizomenon skujae),2,866,39683,4.50,2.50,14.70,34365478,505.17,IISD
227,2015-06-29,META,1.25,2.25,2112,Sphaerocystis schroeteri Chodat,2,1,39683,4.00,4.00,33.50,39683,1.33,IISD
227,2015-06-29,META,1.25,2.25,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,8,39683,4.00,4.00,11.20,317464,3.56,IISD
227,2015-06-29,META,1.25,2.25,2121,Oocystis lacustris Chodat,2,2,39683,6.00,4.00,50.30,79366,3.99,IISD
227,2015-06-29,META,1.25,2.25,2126,Chodatella sp.,2,1,39683,6.00,3.00,28.30,39683,1.12,IISD
227,2015-06-29,META,1.25,2.25,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,19,39683,11.10,5.00,96.90,753977,73.06,IISD
227,2015-06-29,META,1.25,2.25,2132,Scenedesmus denticulatus Lagerhiem,2,14,39683,10.00,4.30,64.50,555562,35.83,IISD
227,2015-06-29,META,1.25,2.25,2136,Dictyosphaerium pulchellum Wood,2,37,39683,6.00,6.00,113.10,1468271,166.06,IISD
227,2015-06-29,META,1.25,2.25,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,6,39683,20.00,1.50,17.70,238098,4.21,IISD
227,2015-06-29,META,1.25,2.25,2199,Spondylosium planum (Wolle) W. and G.S. West,2,1,39683,6.00,6.00,37.70,39683,1.50,IISD
227,2015-06-29,META,1.25,2.25,2206,Botryococcus braunii Kutzing,2,4,1000,12.00,12.00,904.80,4000,3.62,IISD
227,2015-06-29,META,1.25,2.25,2235,Ankistrodesmus spiralis Lemmermann,2,5,39683,30.00,2.20,57.00,198415,11.31,IISD
227,2015-06-29,META,1.25,2.25,2255,Selenastrum copricornutum Printz,2,3,39683,6.20,2.10,14.30,119049,1.70,IISD
227,2015-06-29,META,1.25,2.25,4355,Chrysochromulina parva Lackey,2,3,39683,5.00,5.00,65.40,119049,7.79,IISD
227,2015-06-29,META,1.25,2.25,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,1,39683,5.90,3.00,27.80,39683,1.10,IISD
227,2015-06-29,META,1.25,2.25,5511,Rhizosolenia eriense H.L. Smith,2,2,39683,12.00,3.00,84.80,79366,6.73,IISD
227,2015-06-29,META,1.25,2.25,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,73,39683,34.00,4.00,142.40,2896859,412.51,IISD
227,2015-06-29,META,1.25,2.25,6558,Cryptomonas erosa Ehrenberg,2,122,1000,25.10,14.00,1717.30,122000,209.51,IISD
227,2015-06-29,META,1.25,2.25,6562,Cryptomonas reflexa (Marsson) Skuja,2,3,1000,22.00,10.00,767.90,3000,2.30,IISD
227,2015-06-29,META,1.25,2.25,6565,Cryptomonas rostratiformis Skuja,2,6,1000,33.00,14.00,2257.80,6000,13.55,IISD
227,2015-06-29,META,1.25,2.25,6568,Katablepharis ovalis Skuja,2,3,39683,8.10,4.00,45.80,119049,5.45,IISD
227,2015-06-29,META,1.25,2.25,7632,Gymnodinium sp.,2,12,1000,31.00,31.00,15598.50,12000,187.18,IISD
227,2015-06-29,META,1.25,2.25,7639,Peridinium pusillum (Penard) Lemmermann,2,2,1000,20.00,18.00,3392.90,2000,6.79,IISD
227,2015-06-29,META,1.25,2.25,7641,Peridinium aciculiferum Lemmermann,2,2,1000,30.00,24.00,9047.80,2000,18.10,IISD
227,2015-07-13,EPI,0,1.25,1052,Limnothrix redekei (Van Goor) Meffert,2,2,39683,200.00,2.00,628.30,79366,49.87,DFO
227,2015-07-13,EPI,0,1.25,1099,Aphanizomenon skujae Kom-Legn. & Crongerg,2,7770,39683,5.00,2.00,10.50,308336910,3237.54,DFO
227,2015-07-13,EPI,0,1.25,1100, Heterocycts (Aphanizomenon skujae),2,407,39683,4.50,2.50,14.70,16150981,237.42,DFO
227,2015-07-13,EPI,0,1.25,2105,Chlamydomonas spp.,2,2,39683,7.00,3.00,33.00,79366,2.62,DFO
227,2015-07-13,EPI,0,1.25,2115,Pediastrum tetras (Ehrenberg) Ralfs,2,8,39683,4.00,4.00,11.20,317464,3.56,DFO
227,2015-07-13,EPI,0,1.25,2121,Oocystis lacustris Chodat,2,11,39683,6.00,4.00,50.30,436513,21.96,DFO
227,2015-07-13,EPI,0,1.25,2130,Scenedesmus quadricauda (Turp.) Brebisson,2,30,39683,7.60,4.00,42.40,1190490,50.48,DFO
227,2015-07-13,EPI,0,1.25,2132,Scenedesmus denticulatus Lagerhiem,2,76,39683,9.00,4.00,50.30,3015908,151.70,DFO
227,2015-07-13,EPI,0,1.25,2136,Dictyosphaerium pulchellum Wood,2,133,39683,6.00,6.00,113.10,5277839,596.92,DFO
227,2015-07-13,EPI,0,1.25,2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,2,12,39683,21.00,1.50,18.60,476196,8.86,DFO
227,2015-07-13,EPI,0,1.25,2146,Crucigeniella rectangularis (Nag.) Komarek,2,6,39683,6.00,4.00,25.10,238098,5.98,DFO
227,2015-07-13,EPI,0,1.25,2199,Spondylosium planum (Wolle) W. and G.S. West,2,2,39683,6.00,6.00,37.70,79366,2.99,DFO
227,2015-07-13,EPI,0,1.25,2222,Treubaria sp.,2,1,39683,3.00,3.00,14.10,39683,0.56,DFO
227,2015-07-13,EPI,0,1.25,2255,Selenastrum copricornutum Printz,2,18,39683,6.90,2.20,17.50,714294,12.50,DFO
227,2015-07-13,EPI,0,1.25,4351,Small chrysophyceae,2,20,39683,2.90,2.90,12.80,793660,10.16,DFO
227,2015-07-13,EPI,0,1.25,4355,Chrysochromulina parva Lackey,2,11,39683,5.00,5.00,65.40,436513,28.55,DFO
227,2015-07-13,EPI,0,1.25,4358,Chrysostephanospaera globulifera Scherffel,2,1,39683,9.60,9.60,463.20,39683,18.38,DFO
227,2015-07-13,EPI,0,1.25,4418,Salpingoeca frequentissima (Zach.) Lemmermann,2,10,39683,5.00,2.20,12.70,396830,5.04,DFO
227,2015-07-13,EPI,0,1.25,5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,2,11,39683,34.00,4.00,142.40,436513,62.16,DFO
227,2015-07-13,EPI,0,1.25,6557,Cryptomonas pusilla Bachmann,2,3,39683,16.00,8.00,357.40,119049,42.55,DFO
